country_code,female,age,educ,inc_q,urbanicity,account_mob,dig_account,anydigpayment,internet_use,wgt,mmpi_2023,reg_index,reg_cons_prot,reg_kyc_prop,reg_entry_lim,reg_max_lim,reg_agent_el,num_providers,earliest_launch
KEN,2,17,2.0,1,1,1,1,1,1,1.36927017877729,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,29,2.0,4,1,1,1,1,1,1.27675260668906,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,32,1.0,2,1,0,0,0,0,0.946683483700356,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,19,2.0,5,1,1,1,1,1,1.07376647378749,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,31,1.0,4,1,1,1,1,0,1.0545146831711,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,25,2.0,5,1,1,1,1,1,0.411279895688273,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,27,2.0,3,1,1,1,1,1,0.723252469708358,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,32,3.0,5,2,1,1,1,1,0.400629177720289,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,55,1.0,4,1,1,1,1,0,3.08350726791053,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,38,3.0,4,1,1,1,1,1,0.949469798303628,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,30,1.0,4,1,1,1,1,0,1.89534268347173,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,57,1.0,3,2,1,1,1,1,1.27777550184111,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,30,2.0,1,2,0,0,0,1,0.841632850877615,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,25,2.0,2,1,1,1,1,0,0.388932522406049,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,51,1.0,5,2,1,1,1,1,0.775948046908659,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,18,1.0,5,1,1,1,1,0,0.685688492085698,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,35,1.0,4,1,1,1,1,1,1.39266914243431,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,25,1.0,4,1,1,1,1,0,0.702954521700839,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,41,1.0,1,1,1,1,1,0,0.678056426143543,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,25,2.0,4,1,1,1,1,1,0.841080411228553,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,29,1.0,2,1,1,1,1,1,1.63657798955565,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,20,2.0,5,1,1,1,1,1,0.802639150678132,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,33,3.0,5,1,1,1,1,1,0.884671032285248,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,46,1.0,3,1,1,1,1,0,0.914803391970707,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,30,2.0,5,1,1,1,1,1,0.466034548069544,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,32,2.0,4,1,1,1,1,1,1.50656543041184,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,21,2.0,2,1,1,1,1,1,0.536883236893747,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,23,3.0,4,2,1,1,1,1,0.65173223837758,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,27,2.0,1,1,1,1,1,1,0.466034548069544,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,49,2.0,2,1,1,1,1,0,1.84870676763401,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,59,1.0,5,1,1,1,1,0,0.7872464885077,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,19,2.0,5,1,1,1,1,1,0.469757762281478,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,36,1.0,3,1,1,1,1,1,0.560127791919547,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,30,2.0,5,2,1,1,1,1,0.551220956620822,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,30,2.0,4,1,1,1,1,1,0.915323521199754,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,34,3.0,5,1,1,1,1,1,0.794207485337312,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,37,2.0,5,1,1,1,1,0,0.835327474589338,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,52,1.0,5,1,1,1,1,0,0.898635728237927,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,24,2.0,4,2,1,1,1,1,0.889469232324232,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,30,1.0,1,1,0,0,0,0,0.731455861177057,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,23,1.0,5,2,1,1,1,1,0.685688492085698,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,22,2.0,4,2,1,1,1,0,0.920950920136397,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,21,2.0,3,2,1,1,1,1,0.920950920136397,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,55,2.0,5,1,1,1,1,1,1.1352389294313,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,17,1.0,3,1,1,1,1,1,1.50947773550287,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,21,2.0,3,1,1,1,1,1,2.43679822803656,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,56,2.0,4,1,1,1,1,0,2.0533388763158,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,46,2.0,5,1,1,1,1,1,0.66630419373861,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,37,1.0,4,1,1,1,1,0,0.643575547079978,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,22,2.0,4,1,0,0,0,1,0.62015987527202,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,65,2.0,2,1,0,1,1,0,2.55968654722739,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,21,2.0,5,2,1,1,1,1,0.768033021523263,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,16,2.0,1,1,0,0,0,0,1.03529473566856,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,20,2.0,5,1,1,1,1,1,0.536883236893747,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,28,2.0,4,2,1,1,1,1,0.548783721173549,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,32,1.0,3,1,1,1,1,0,0.527257341585548,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,21,2.0,4,1,1,1,1,1,0.550090505138335,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,39,2.0,4,2,1,1,1,1,0.978023905564538,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,17,2.0,3,2,0,0,0,1,1.07130226585656,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,22,2.0,5,2,1,1,1,1,0.469757762281478,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,21,2.0,5,1,1,1,1,1,1.11346952783899,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,17,2.0,2,1,0,0,0,0,1.2039587260172,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,24,1.0,4,1,0,0,0,0,0.503159245167624,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,22,2.0,5,1,1,1,1,1,0.508411922115386,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,32,2.0,4,1,0,0,0,0,0.442335516142624,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,24,2.0,3,1,1,1,1,1,0.371372929669806,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,22,2.0,4,2,1,1,1,0,0.920950920136397,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,22,2.0,3,1,1,1,1,0,0.653074442447574,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,17,2.0,1,1,1,1,1,0,0.742745859339612,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,30,2.0,2,1,0,0,0,0,0.723252469708358,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,26,2.0,4,1,1,1,1,0,0.649861550462057,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,24,1.0,3,1,1,1,1,1,1.1444926386526,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,46,1.0,3,1,1,1,1,1,1.01811503091692,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,39,2.0,3,2,1,1,1,1,1.83892872534193,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,24,2.0,4,2,1,1,1,1,0.764637146815944,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,22,2.0,5,1,1,1,1,1,0.505799604439306,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,19,2.0,2,1,1,1,1,0,1.93471317501972,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,23,2.0,3,2,1,1,1,1,0.690196490445704,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,46,2.0,3,1,1,1,1,1,1.40400561326707,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,49,1.0,5,1,1,1,1,1,0.749962984408654,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,34,3.0,5,1,1,1,1,1,0.777865044812098,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,53,2.0,2,1,1,1,1,0,1.54311530029801,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,23,2.0,4,1,1,1,1,1,0.505799604439306,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,22,2.0,5,1,1,1,1,1,0.653074442447574,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,22,2.0,3,2,1,1,1,0,0.920950920136397,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,23,1.0,1,1,0,0,0,0,1.00631849033525,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,40,1.0,1,1,1,1,1,0,1.69763076951724,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,45,1.0,5,1,1,1,1,0,1.49992596881731,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,37,1.0,3,1,1,1,1,0,1.15553126126587,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,49,2.0,3,2,1,1,1,1,2.74536980962873,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,47,1.0,1,1,1,1,1,0,2.63768098732707,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,19,2.0,5,1,1,1,1,1,1.13157945625804,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,20,2.0,3,1,1,1,1,1,0.666406533375745,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,39,1.0,3,2,1,1,1,0,1.33174889741697,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,30,2.0,2,2,1,1,1,0,0.561305382098194,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,24,1.0,2,1,1,1,1,0,0.559944250214461,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,34,2.0,4,1,1,1,1,1,0.331404980501671,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,33,2.0,4,1,1,1,1,1,0.822559791376547,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,30,2.0,1,2,0,0,0,0,0.965058554613489,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,22,2.0,3,1,1,1,1,1,0.616678980689529,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,19,2.0,5,2,1,1,1,1,0.523701769757455,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,22,2.0,3,1,1,1,1,1,1.07376647378749,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,32,1.0,4,2,1,1,1,1,1.437057134357,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,35,2.0,4,1,1,1,1,1,1.00685635528396,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,40,2.0,4,1,1,1,1,1,0.762319178389897,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,24,2.0,5,1,1,1,1,1,1.01159920887861,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,28,1.0,3,1,1,1,1,1,1.0545146831711,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,27,2.0,1,1,1,1,1,1,0.349161563240163,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,29,1.0,1,1,1,1,1,0,0.527257341585548,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,24,2.0,4,1,1,1,1,0,0.718854214985516,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,37,1.0,2,1,1,1,1,0,1.5240366365413,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,15,1.0,1,1,0,0,0,0,1.80683134971215,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,78,1.0,1,1,1,1,1,0,3.31404980501671,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,20,2.0,5,1,1,1,1,1,0.497482155698525,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,35,2.0,3,2,1,1,1,1,1.17796005529648,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,46,1.0,5,2,1,1,1,1,1.55189609381732,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,30,3.0,3,2,1,1,1,1,0.400629177720289,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,21,2.0,5,2,1,1,1,1,0.523701769757455,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,24,2.0,5,1,1,1,1,1,0.447031549747607,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,21,2.0,3,1,1,1,1,1,0.653074442447574,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,25,2.0,4,1,1,1,1,1,1.50656543041184,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,27,1.0,1,1,1,1,1,0,0.731455861177057,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,63,2.0,5,1,1,1,1,1,2.27047785886261,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,39,1.0,5,1,0,0,0,0,0.892822287891276,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,41,1.0,2,1,1,1,1,0,1.88922015745065,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,29,2.0,3,2,1,1,1,1,0.561305382098195,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,32,2.0,3,1,1,1,1,0,0.936882980044495,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,31,1.0,5,2,1,1,1,1,1.0910519930371,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,18,2.0,1,1,1,1,1,1,0.784965008717872,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,18,2.0,4,1,1,1,1,1,1.11411878900942,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,28,2.0,5,2,1,1,1,1,1.0975674423471,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,23,2.0,3,1,1,1,1,1,1.65217636600581,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,20,2.0,5,1,1,1,1,1,1.22120167390777,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,28,2.0,1,1,1,1,1,1,0.822559791376547,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,23,2.0,4,2,1,1,1,1,0.99496431139705,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,25,1.0,3,1,1,1,1,0,1.05443178255126,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,37,2.0,5,2,1,1,1,1,1.46703585834681,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,28,2.0,5,1,1,1,1,1,0.397103742668656,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,24,2.0,4,2,1,1,1,1,0.384016510761631,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,30,1.0,5,2,1,1,1,0,0.415944781228032,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,30,2.0,4,2,1,1,1,1,0.482529277306745,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,34,1.0,1,1,1,1,1,0,0.876041539999099,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,29,2.0,4,2,1,1,1,1,0.804816870737146,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,25,2.0,5,2,1,1,1,1,0.965058554613489,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,35,3.0,4,2,1,1,1,1,0.859947462238103,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,28,2.0,5,2,1,1,1,0,1.01368675542431,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,51,1.0,2,1,1,1,1,0,2.20152116393353,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,31,2.0,4,2,1,1,1,1,0.411279895688273,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,43,2.0,4,1,1,1,1,1,0.520172654135947,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,23,1.0,2,1,1,1,1,0,1.00631849033525,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,60,1.0,4,2,1,1,1,0,2.14872776125702,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,45,1.0,2,1,1,1,1,1,1.09563107609637,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,26,2.0,3,1,1,1,1,1,1.12992407280888,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,23,2.0,5,2,1,1,1,1,0.382318573407972,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,25,2.0,1,1,1,1,1,0,0.936882980044495,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,30,2.0,3,2,1,1,1,1,0.613645141320056,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,27,2.0,5,2,1,1,1,1,0.548783721173549,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,22,2.0,5,1,1,1,1,1,0.497482155698525,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,50,1.0,2,1,1,1,1,1,1.49992596881731,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,39,2.0,4,1,1,1,1,1,1.02663110231314,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,70,1.0,1,1,1,1,1,0,2.16080378168356,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,20,2.0,5,2,1,1,1,1,1.22633644102261,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,37,2.0,1,1,1,1,1,1,0.834840681170906,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,60,2.0,5,1,1,1,1,1,1.88387037810131,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,28,2.0,3,1,1,1,1,1,1.29242788676863,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,38,2.0,2,1,1,1,1,1,0.4513431655739,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,21,2.0,4,1,1,1,1,0,0.53565113292828,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,30,2.0,4,2,1,1,1,1,0.801258355440578,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,20,2.0,2,2,1,1,1,1,1.52927429363189,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,21,2.0,3,1,1,1,1,1,0.456423392925763,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,28,2.0,3,1,1,1,1,1,0.561305382098195,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,19,2.0,4,2,1,1,1,0,0.62015987527202,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,60,1.0,3,1,1,1,1,0,0.932203550120499,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,35,1.0,1,1,1,1,1,0,0.858033269893423,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,24,1.0,1,1,1,1,1,1,1.52587021922696,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,26,1.0,1,1,0,0,0,0,1.0545146831711,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,22,2.0,4,1,1,1,1,1,1.07376647378749,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,21,2.0,5,1,0,0,0,1,0.401319575339066,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,19,2.0,5,2,1,1,1,1,0.460475460068199,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,19,2.0,3,2,1,1,1,1,1.57808283685458,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,28,1.0,4,1,1,1,1,1,1.19930648580086,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,72,2.0,1,1,1,1,1,0,1.2798432736137,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,41,1.0,4,1,1,1,1,0,1.15553126126587,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,22,2.0,4,2,1,1,1,0,0.408778813674202,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,50,1.0,1,1,1,1,1,0,2.72907257162614,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,28,2.0,1,1,1,1,1,0,0.361626234854179,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,30,3.0,3,1,1,1,1,1,0.777865044812098,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,41,2.0,5,1,1,1,1,0,0.374736310929783,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,16,1.0,3,1,0,0,0,1,1.02746058971021,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,57,2.0,2,1,1,1,1,0,1.91976491042054,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,37,3.0,5,2,1,1,1,1,0.513652707817402,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,25,1.0,4,1,1,1,1,1,1.17352396737074,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,35,2.0,5,1,1,1,1,0,0.636314156186365,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,21,2.0,5,1,1,1,1,1,0.413044091501453,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,37,1.0,2,1,1,1,1,0,0.78503220251916,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,24,2.0,4,1,1,1,1,1,0.413044091501453,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,26,2.0,5,2,1,1,1,1,0.400629177720289,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,20,2.0,5,1,1,1,1,1,0.506963043961882,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,27,3.0,3,1,1,1,1,1,0.682946026994065,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,19,2.0,3,1,1,1,1,1,1.83180251086165,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,35,2.0,3,1,1,1,1,1,0.875129420398156,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,20,2.0,5,2,1,1,1,1,0.609199557009139,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,50,1.0,2,1,1,1,1,0,1.01811503091692,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,26,2.0,4,1,1,1,1,1,0.5625964959307,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,24,2.0,4,1,1,1,1,1,1.63511525469681,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,24,2.0,5,1,1,1,1,1,0.413044091501453,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,26,3.0,5,1,1,1,1,1,0.794207485337312,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,25,2.0,1,1,1,1,1,1,1.59828476407496,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,40,3.0,5,1,1,1,1,1,1.70653919202013,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,24,2.0,5,2,1,1,1,1,1.746978015047,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,22,2.0,4,1,1,1,1,0,0.401319575339066,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,28,3.0,5,1,0,0,1,1,0.355651352120949,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,82,1.0,2,1,1,1,1,0,3.1489859540308,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,18,2.0,2,1,1,1,1,1,1.01682384423077,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,20,2.0,5,1,1,1,1,1,0.331404980501671,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,29,3.0,5,1,1,1,1,1,0.865652501605617,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,20,2.0,3,2,1,1,1,1,1.43770842997103,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,20,2.0,5,1,1,1,1,0,1.52523576634616,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,18,2.0,4,1,1,1,1,1,2.44240334781553,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,24,2.0,5,1,1,1,1,1,0.331404980501671,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,31,2.0,4,2,1,1,1,1,0.965058554613489,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,24,2.0,3,1,1,1,1,0,0.333203266687872,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,44,2.0,4,1,1,1,1,0,1.04031996091447,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,19,2.0,3,1,1,1,1,1,0.690196490445704,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,24,2.0,1,1,1,1,1,0,0.894063099495214,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,30,2.0,3,2,1,1,1,1,0.801258355440578,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,20,2.0,2,1,1,1,1,1,0.802639150678132,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,30,2.0,1,1,1,1,1,0,0.753282715205921,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,44,1.0,1,1,1,1,1,0,1.15553126126587,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,40,1.0,1,1,0,0,0,0,1.22453274195011,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,41,2.0,4,1,1,1,1,0,1.3540294967217,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,21,1.0,2,1,1,1,1,0,1.00631849033525,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,18,2.0,3,2,1,1,1,1,1.07130226585656,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,56,1.0,4,1,0,1,0,0,1.06020122961598,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,2,30,3.0,4,1,1,1,1,1,0.794207485337312,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,26,2.0,3,1,1,1,1,0,1.40532447006674,Very high,88.0,100.0,0,100,100,100,4,2007
KEN,1,20,2.0,1,1,1,1,1,1,0.447031549747607,Very high,88.0,100.0,0,100,100,100,4,2007
TZA,1,29,2.0,3,1,0,0,0,1,0.358571525,Very high,87.16,83.33,100,100,100,100,6,2008
TZA,1,28,2.0,4,1,1,1,1,1,0.520453556,Very high,87.16,83.33,100,100,100,100,6,2008
TZA,2,40,1.0,1,1,0,0,0,0,2.940597803,Very high,87.16,83.33,100,100,100,100,6,2008
TZA,1,23,2.0,4,2,1,1,1,0,1.493075062,Very high,87.16,83.33,100,100,100,100,6,2008
TZA,2,24,2.0,5,2,1,1,1,1,1.041670832,Very high,87.16,83.33,100,100,100,100,6,2008
TZA,2,24,2.0,3,1,0,0,0,1,0.294960532,Very high,87.16,83.33,100,100,100,100,6,2008
