"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin7","fin8","fin9a","fin9b","fin10","fin11_0","fin11_1","fin11_2","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin13_1","fin13a","fin13b","fin13c","fin13d","fin13e","fin13f","fin13f_1","fin14a","fin14b","fin14c","fin14d","fin14e","fin15","fin16","fin17a","fin17b","fin17c","fin17d","fin17e","fin17f","fin18","fin19","fin20","fin21","fin22a","fin22a_1","fin22b","fin22c","fin22d","fin22e","fin22f","fin22g","fin22h","fin23","fin24","fin24a","fin24b","fin24c","fin24d1","fin24d2","fin24d3","fin25e1","fin25e2","fin25e3","fin25e4","fin26a","fin26b","fin27","fh1","fin28","fh2","fin29","fh2a","fin30","fin31a","fin31b","fin31c","fin31d","fin32","fin33","fin34a","fin34b","fin34c","fin34d","fin35","fin36","fin36a","fin37","fin38","fin39a","fin39b","fin39c","fin39d","fin40","fin41","fin41a","fin42","fin43a","fin43b","fin43c","fin43d","fin44","fin45","internet_use","con1","con2a","con2b","con2c","con2d","con2e","con2f","con2g","con3","con4","con5","con6","con7","con8","con9","con10","con11","con12","con13","con14","con15","con16","con17","con18","con19","con20","con21","con22","con23","con24","con25","con26","con27","con28","con29","con30a","con30b","con30c","con30d","con30e","con30f","con30g","con30h","con31a","con31b","con31c","con31d","con31e","con31f","con31g","con31h","con32"
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,164216969,0.385042684932338,1,22,2,5,1,1,0,1,1,1,1,1,1,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,1,2,,,,,,,,2,1,2,1,1,2,,2,1,1,2,1,1,,2,2,2,,,,2,3,1,2,,,,1,2,,4,2,1,2,1,1,1,1,1,2,,,,,1,2,2,1,,,1,3,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,1,1,1,1,,1,1,1,,1,1,1,1,1,2,1,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,195894705,1.93920232619902,1,29,2,3,1,1,0,1,1,1,1,1,4,4,4,2,0,1,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,1,2,1,1,,,,,,,,2,1,2,2,2,2,,2,2,,2,2,1,,1,1,1,,,,2,2,2,2,,,,2,2,,2,1,2,,1,1,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,1,2,1,2,2,1,,1,1,1,,1,1,1,1,2,1,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,127056556,1.31291540742373,1,47,1,3,1,1,1,1,1,1,1,1,2,4,4,2,0,4,1,1,2,2,2,2,3,,1,2,2,2,,,,,,,,,,,2,4,2,2,1,2,,,,,,,,,1,2,1,2,1,2,,2,2,,1,2,1,1,2,1,1,,,,2,1,3,1,1,1,2,2,2,,4,2,2,,1,2,1,1,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,2,5,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,119261911,0.602206808786371,2,26,2,5,1,2,0,1,1,1,1,1,2,4,4,1,0,1,1,1,2,,,,,,,,,,,,,,,,,,,2,2,3,2,1,2,2,,,,,,,,,2,1,1,1,2,1,,2,1,1,2,1,1,1,2,1,1,,,,1,3,2,2,,,,2,2,,4,1,2,,1,1,1,1,2,1,2,1,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,1,,,1,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,2,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,111744062,1.43977396462972,1,21,2,1,1,1,0,0,0,0,1,1,4,4,4,2,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,2,,2,,,,1,2,2,,2,,1,,1,2,1,,,,2,1,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,5,0,2,1,1,1,2,2,2,2,1,1,2,2,1,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,177911721,0.398752718509042,2,34,2,4,1,1,0,1,1,1,1,1,4,4,4,4,1,1,3,1,2,,,,,,,,,,,,,,,,,,,2,1,3,1,1,2,1,2,,,,,,,,2,1,2,3,2,2,,2,2,,2,1,1,,2,1,1,,,,3,2,3,2,,,,1,1,2,,1,2,,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,2,2,,2,1,,1,2,,1,1,1,1,1,2,2,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,161827357,1.2217485238284,2,22,2,2,1,1,0,1,1,1,1,0,2,4,4,2,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,2,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,1,,2,2,1,,,,2,1,1,2,,,,2,2,,4,2,2,,2,,1,1,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,4,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,129465412,1.44492195784619,1,57,1,3,1,1,0,1,1,1,1,1,4,4,4,2,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,2,2,2,,,,1,2,2,,2,2,1,,2,2,1,,,,2,2,4,1,1,1,2,2,2,,1,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,3,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,149052242,1.0741396190642,1,21,2,5,1,1,0,1,1,1,1,1,4,4,4,2,0,1,1,1,2,,,,,,,,,,,,,,,,,,,1,1,1,2,1,2,2,,,,,,,,,2,1,1,1,2,2,,2,2,,2,2,2,1,2,1,1,,,,1,2,4,2,,,,2,2,,1,1,2,,1,1,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,2,1,1,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,122253010,0.959849309753148,1,23,1,1,1,1,1,1,1,1,1,1,4,4,4,1,0,2,1,1,2,1,1,1,4,,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,2,2,,2,,2,1,2,2,2,,,,4,2,1,1,1,1,1,2,2,,4,2,2,,1,2,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,1,,,2,5,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,1,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,155273541,1.00764924779818,1,15,1,1,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,2,2,4,1,1,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,2,1,2,2,2,2,2,2,1,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,114002033,0.43696510208308,1,28,2,5,1,1,1,1,1,1,0,1,4,1,4,2,1,4,1,1,2,1,1,2,2,,1,1,1,1,,,,,,,,,,,2,2,3,1,2,2,,,,,,,,,1,1,1,2,2,2,,2,2,,2,2,2,2,2,2,2,2,,2,3,3,4,1,1,1,2,2,2,,4,2,1,3,1,1,2,,2,2,,,,,2,,,,,,,,,1,2,1,2,,,2,2,,1,2,2,1,,2,3,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,1,2,2,2,,2,2,2,,,,,,,,,,,,,2,2,1,2,2,2,2,2,3
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,182365952,0.209111149824947,1,24,2,5,1,1,0,1,1,1,1,1,1,4,4,1,0,1,1,1,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,,,,2,1,2,3,1,2,,2,1,1,2,1,1,,2,2,1,,,,1,2,2,2,,,,1,2,,4,1,1,2,1,1,1,1,2,1,2,1,,,1,2,2,1,,,1,2,,2,2,,,,,,,,1,2,1,,,1,1,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,2,,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,1,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,153492061,0.437638469141243,1,53,1,1,1,1,0,1,1,1,1,1,4,4,4,2,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,,,,,,,,,2,1,2,2,1,2,,2,2,,2,2,1,,2,1,1,,,,5,1,1,1,1,1,2,2,2,,4,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,5,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,2,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,142398496,1.68010917149267,2,18,,5,1,2,0,1,1,1,1,1,4,4,1,4,0,1,1,1,2,,,,,,,,,,,,,,,,,,,1,1,3,3,1,2,2,,,,,,,,,2,1,2,3,2,2,,2,1,2,2,2,2,,2,2,2,,,1,3,1,3,1,1,1,1,2,2,,4,2,1,2,1,1,2,,1,1,2,1,,,2,,,,,,,,,2,1,2,1,,,2,1,,2,,,,,,7,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,1,2,2,,1,1,,1,1,1,,2,2,2,1,1,1,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,124702161,2.59181606594469,2,74,2,3,2,1,0,0,0,0,1,0,4,4,4,2,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,4,1,4,1,1,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,1,3,0,1,,,,,,,,,,,,,,2,1,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,129251898,0.209111149824947,2,26,3,5,1,2,0,1,1,1,1,1,1,4,4,4,0,1,1,1,2,,,,,,,,,,,,,,,,,,,1,2,2,3,1,2,2,,,,,,,,,1,1,2,3,2,1,,2,1,1,2,2,1,,2,1,2,,,,6,2,1,2,,,,1,2,,1,1,2,,2,,1,1,1,1,2,1,,,1,2,2,1,,,2,1,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,1,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,192148042,0.667209573402625,2,25,2,1,1,1,0,1,1,1,1,1,2,4,4,4,1,4,1,1,2,,,,,,,,,,,,,,,,,,,2,3,3,3,1,1,2,,,,,,,,,2,1,1,3,2,1,,2,1,1,2,1,1,1,2,2,1,,,,5,2,4,1,2,2,2,2,1,3,,1,2,,1,1,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,1,2,2,2,1,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,172944412,1.95598006281456,1,30,1,2,1,1,0,1,1,1,1,1,1,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,2,3,3,1,2,2,,,,,,,,,2,1,2,2,1,1,,2,1,1,2,2,1,,2,2,1,,,,1,2,2,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,1,2,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,1,2,2,1,,1,1,2,,1,1,1,2,2,2,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,192674471,0.398752718509042,2,27,2,3,1,1,1,1,1,1,1,1,4,4,4,1,0,4,1,1,2,1,2,2,2,,1,1,1,2,,,,,,,,,,,1,1,1,1,1,1,2,,,,,,,,1,1,2,2,2,2,,2,1,1,2,1,2,,2,2,2,,,,2,1,2,1,1,2,2,2,2,,4,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,1,,,1,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,1,1,,2,1,1,,1,1,1,1,1,2,2,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,133684877,1.46561051543526,2,24,2,3,2,1,0,1,1,1,1,1,4,4,4,1,0,2,3,1,2,,,,,,,,,,,,,,,,,,,1,3,3,1,1,1,2,,,,,,,,,2,1,2,2,2,2,,2,2,,2,2,1,,1,2,2,,,,2,2,3,2,,,,2,2,,3,2,2,,2,,2,,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,1,,,1,5,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,1,2,2,1,2,1,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,121448485,1.01477236610398,1,40,,2,1,1,0,1,1,1,1,1,4,4,4,2,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,1,2,2,,,,,,,,,2,1,1,3,2,2,,2,2,,2,2,1,1,2,2,2,,,,5,2,4,2,,,,2,2,,4,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,5,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,112549268,0.96960116309951,1,30,2,5,2,1,0,1,1,1,0,0,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,1,1,3,1,2,2,,,,,,,,,2,2,2,,,,2,2,2,,2,2,2,,2,2,2,,,2,1,2,4,2,,,,2,2,,4,2,2,,2,,1,1,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,2,1,3,1,3,,1,1,1,1,2,2,1,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,198210635,1.057715064299,1,19,1,4,2,1,0,0,0,0,1,0,4,4,4,2,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,2,,2,,,,2,2,2,,2,,2,,1,2,2,,,2,2,1,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,2,1,1,2,1,1,2,2,1,1,2,2,1,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,150076149,0.977990031407281,1,30,1,3,1,1,0,1,1,1,1,1,2,4,4,2,0,4,3,1,2,,,,,,,,,,,,,,,,,,,2,1,2,3,1,2,2,,,,,,,,,2,1,1,1,2,2,,2,2,,1,2,1,2,2,1,1,,,,4,1,2,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,2,1,,2,3,1,2,1,1,2,1,2,2,1,1,1,2,2,1,,,,,,,,,,,,,,,,,1,,4,2,,2,2,2,1,2,2,2,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,198269984,0.209111149824947,2,24,2,2,1,2,1,1,1,1,0,1,4,1,4,4,1,1,1,1,2,1,2,3,1,,1,1,1,2,,,,,,,,,,,3,1,1,1,1,2,,,,,,,,,2,1,2,1,2,2,,2,2,,2,2,2,,2,2,2,,,2,3,2,1,2,,,,2,2,,4,1,1,1,1,1,2,,2,1,1,1,,,2,,,,,,,,,1,2,2,1,,,2,1,,2,,,,,,6,1,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,1,2,1,1,,2,1,3,,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,207660133,0.977990031407281,1,30,2,3,1,1,0,1,1,1,1,1,4,4,4,2,0,4,2,1,2,,,,,,,,,,,,,,,,,,,1,1,3,4,1,1,2,,,,,,,,,2,1,1,2,1,2,,2,2,,2,2,1,2,2,2,2,,,,2,3,3,2,,,,2,2,,4,1,2,,1,2,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,5,1,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,1,2,2,1,,1,1,2,,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,2,3
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,146144766,0.994026212159707,2,26,2,4,1,1,1,1,1,1,1,1,4,1,4,2,0,1,1,1,2,2,1,4,4,1,1,1,1,2,,,,,,,,,,,1,1,2,1,1,2,,,,,,,,,2,1,2,1,1,2,,1,1,1,2,2,1,,2,1,2,,,,1,3,1,2,,,,2,2,,3,1,2,,1,1,1,1,2,1,2,1,,,2,,,,,,,,,1,2,1,2,,,2,2,,1,2,2,1,,1,2,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,206676042,1.63762855844142,2,22,1,5,1,1,1,1,1,1,1,1,4,4,4,2,0,4,2,1,2,1,1,4,4,2,2,1,1,2,,,,,,,,,,,1,1,2,1,1,1,2,,,,,,,,2,1,2,1,1,2,,2,1,1,2,1,1,,1,2,1,,,,5,1,4,1,1,1,2,2,2,,4,2,2,,1,2,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,5,1,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,1,2,2,1,,1,1,1,,1,1,1,2,2,2,2,2,1,2,1,2,1,2,2,1,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,200952272,0.453399417484504,1,40,1,3,1,1,1,0,1,1,1,1,4,4,4,2,1,2,3,0,1,2,2,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,,2,2,,2,1,1,,2,1,1,,,,5,1,4,1,1,1,2,1,1,2,,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,5,0,1,,,,,,,,,,,,,,2,2,2,3,,2,,,1,1,1,2,2,,2,2,2,,,,,,,,,,,,,1,1,1,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,150020086,0.529533621491409,1,48,1,5,2,1,1,1,1,1,1,1,4,4,4,4,0,1,1,1,1,1,1,2,3,,1,1,1,2,,,,,,,,,,,1,3,1,2,1,2,,,,,,,,,1,2,1,2,1,2,,2,1,1,2,1,2,1,2,2,2,,,,2,3,4,2,,,,1,2,,3,2,2,,2,,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,2,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,1,2,2,2,1,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,127764277,0.367693623343145,1,22,2,4,2,2,1,1,1,1,1,1,1,4,4,4,0,1,1,1,2,1,2,2,2,,1,1,1,2,,,,,,,,,,,2,1,2,1,1,2,,,,,,,,,1,2,1,2,1,2,,2,1,2,2,1,1,2,1,2,1,,,,1,2,3,2,,,,1,2,,4,1,1,2,1,1,1,1,2,1,2,1,,,1,2,1,1,,,1,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,4,1,1,2,1,2,1,1,,1,1,2,,1,1,1,1,1,1,1,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,138608185,0.959849309753148,1,18,2,2,2,1,0,0,0,0,1,1,4,4,4,4,0,3,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,2,2,,1,,,,,2,2,,2,,1,2,2,2,2,,,,2,1,3,2,,,,,,,,,,,2,,2,,2,1,2,2,,2,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,1,1,1,1,1,1,2,1,2,,,,2,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,130444329,1.28853875412353,1,17,2,2,1,1,0,1,1,1,1,1,4,4,4,4,1,4,1,1,2,,,,,,,,,,,,,,,,,,,1,2,4,3,2,2,2,,,,,,,,,1,1,2,3,1,2,,2,2,,2,2,1,,2,2,2,,,,2,2,3,2,,,,2,1,2,,1,2,,1,2,1,1,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,4,1,1,1,2,,2,1,,1,2,,2,1,1,1,1,1,2,1,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,135520301,0.489535363360635,1,29,1,5,1,2,0,0,0,0,1,1,2,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,1,2,1,1,2,2,1,,2,2,2,,,,1,3,2,2,,,,2,2,,4,2,2,,1,1,1,1,1,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,2,1,,1,1,1,,1,1,1,2,2,2,2,2,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,164849543,0.448662941353336,2,50,1,2,2,1,0,1,1,1,1,1,4,4,4,1,0,1,3,1,2,,,,,,,,,,,,,,,,,,,1,3,1,1,1,2,2,,,,,,,,,2,2,2,,,,1,2,2,,1,1,1,,1,1,1,,,,2,1,2,2,,,,2,2,,4,2,2,,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,1,2,1,,,2,6,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,1,1,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,210429004,0.586598815576997,1,29,2,2,1,1,0,1,1,1,1,1,1,4,4,4,1,4,1,1,2,,,,,,,,,,,,,,,,,,,2,2,3,2,2,2,2,,,,,,,,,2,2,2,,,,1,2,1,1,2,2,1,,2,1,2,,,,5,1,3,2,,,,2,1,3,,1,1,3,1,1,1,1,2,2,,,,,1,2,2,1,,,2,1,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,1,1,,3,1,3,,1,1,1,1,1,2,2,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,184213519,0.542786806969735,2,28,2,4,1,1,0,1,1,1,1,1,4,4,4,2,1,4,1,1,2,,,,,,,,,,,,,,,,,,,2,1,2,1,1,2,2,,,,,,,,,2,1,1,3,2,2,,2,1,1,2,2,1,2,2,1,1,,,,3,2,4,1,1,1,2,2,2,,4,1,1,3,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,1,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,2,,2,2,,1,1,,1,1,1,,1,1,1,1,1,2,1,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,129388084,0.505028532778217,1,21,2,5,1,2,0,1,1,1,0,1,1,4,3,1,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,1,1,2,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,2,,2,2,2,,,2,2,3,4,1,1,1,2,1,2,,4,1,2,,1,1,2,,2,2,,,,,1,2,2,1,,,1,2,,2,1,2,2,2,2,,,,1,2,1,,,2,4,1,1,,,,,,,,,,,,,,2,1,2,2,,1,,1,1,1,1,2,1,2,1,1,,4,1,4,,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,122761717,0.556866871827756,2,27,2,2,1,2,1,1,1,1,1,1,1,4,4,1,1,4,2,1,1,1,1,2,3,,1,1,2,2,,,,,,,,,,,3,3,3,1,1,2,,,,,,,,,2,1,2,2,2,2,,2,1,1,2,2,1,,2,2,1,,,,3,1,1,1,1,1,1,2,1,3,,1,2,,1,2,1,2,2,2,,,,,1,2,2,1,,,2,2,,2,2,,,,,,,,1,2,1,,,1,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,1,1,,1,1,2,,1,1,1,1,1,2,1,1,,,,,,,,,
2024,"Uganda","UGA","Sub-Saharan Africa (excluding high income)",27277834,200277967,2.19841577315288,2,18,2,5,1,1,0,1,1,1,0,1,2,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,2,3,3,1,2,2,,,,,,,,,2,1,2,3,1,2,,2,2,,2,2,2,,2,2,2,,,2,2,2,4,2,,,,2,2,,2,2,2,,1,1,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,1,,2,,,1,2,,2,2,,2,1,,4,2,,2,2,2,1,2,2,2,2,2,,,,,,,,,
